timestamp,system,codec,channel_mode,snr_db,step,jpeg_q,avg_psnr,avg_ms_ssim,avg_lpips,pilot_symbols,data_symbols_avg,total_symbols_avg,bits_per_data_symbol,throughput_kbps_payload,throughput_kbps_effective,avg_encode_ms_per_image,batch_size,max_images,seed,run_name,run_dir,n_fft,n_data,n_cp,n_pilot,taps,decay,eq,snr_mode,ofdm_tx_pwr,ofdm_symbols,ofdm_fix_channel,ofdm_clip,ofdm_cr,ofdm_pilot_seed,bw_hz,ofdm_symbol_duration_ms
2026-02-03 23:29:28,semantic,,ofdm,11,100,,17.1123628616333,0.5919099152088165,0.37549982964992523,1,299.0,300.0,,,,4600.532684280552,8,32,42,semantic_ofdm_snr11dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr11dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:29:28,digital,jpeg,ofdm,11,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,1410.1875,1411.1875,48.0,1200.0,1198.8086274857167,,8,32,42,digital_ofdm_snr11dB_jpegq10_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:29:28,digital,jpeg,ofdm,11,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,1723.15625,1724.15625,48.0,1200.0,1199.024885360593,,8,32,42,digital_ofdm_snr11dB_jpegq15_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:29:28,digital,jpeg,ofdm,11,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,2001.28125,2002.28125,48.0,1200.0,1199.2196400980133,,8,32,42,digital_ofdm_snr11dB_jpegq20_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:31:56,semantic,,ofdm,12,100,,17.52829647064209,0.6059327125549316,0.3644919693470001,1,299.0,300.0,,,,4601.543262406267,8,32,42,semantic_ofdm_snr12dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr12dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:31:56,digital,jpeg,ofdm,12,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,1410.1875,1411.1875,48.0,1200.0,1198.8086274857167,,8,32,42,digital_ofdm_snr12dB_jpegq10_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:31:56,digital,jpeg,ofdm,12,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,1723.15625,1724.15625,48.0,1200.0,1199.024885360593,,8,32,42,digital_ofdm_snr12dB_jpegq15_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:31:56,digital,jpeg,ofdm,12,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,2001.28125,2002.28125,48.0,1200.0,1199.2196400980133,,8,32,42,digital_ofdm_snr12dB_jpegq20_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:34:24,semantic,,ofdm,13,100,,17.647090435028076,0.6141977161169052,0.3646358624100685,1,299.0,300.0,,,,4597.833635905772,8,32,42,semantic_ofdm_snr13dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr13dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:34:24,digital,jpeg,ofdm,13,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,1410.1875,1411.1875,48.0,1200.0,1198.8086274857167,,8,32,42,digital_ofdm_snr13dB_jpegq10_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:34:24,digital,jpeg,ofdm,13,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,1723.15625,1724.15625,48.0,1200.0,1199.024885360593,,8,32,42,digital_ofdm_snr13dB_jpegq15_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:34:24,digital,jpeg,ofdm,13,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,2001.28125,2002.28125,48.0,1200.0,1199.2196400980133,,8,32,42,digital_ofdm_snr13dB_jpegq20_mcs3,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:36:52,semantic,,ofdm,14,100,,17.576961040496826,0.615018904209137,0.35949648916721344,1,299.0,300.0,,,,4601.727795531588,8,32,42,semantic_ofdm_snr14dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr14dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
